Overall,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Dribbling,Curve,Freekick Accuracy,LongPassing,BallControl,Acceleration,Sprint Speed,Agility,Reactions,Balance,Shot Power,Jumping,Stamina,Strength,Long Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,Standing Tackle,Sliding Tackle
64,56,52,34,63,45,74,56,54,61,68,79,73,79,55,83,46,55,53,32,52,32,32,51,59,43,58,28,49,47
64,38,69,60,54,58,64,47,46,37,67,69,65,66,63,64,67,72,64,70,68,57,25,59,58,67,60,31,22,21
64,50,66,65,62,61,62,57,56,60,66,73,68,72,59,66,62,68,62,65,57,49,22,66,63,59,64,29,26,27
64,48,40,67,57,41,53,40,54,61,59,49,56,52,59,54,57,76,49,81,48,67,61,43,39,36,54,60,62,63
64,67,53,52,64,44,62,58,44,57,63,61,72,81,61,82,59,56,73,60,52,43,53,58,65,45,65,55,52,44
64,62,59,51,61,49,63,56,59,56,62,77,80,82,59,82,61,41,55,66,58,52,55,59,59,63,61,42,48,37
64,59,56,50,69,48,68,55,54,67,70,69,68,73,62,74,58,59,47,40,54,51,56,58,68,54,67,58,63,60
64,67,44,51,61,44,58,60,61,55,59,74,77,67,59,70,58,62,81,70,48,62,56,52,68,44,55,55,61,55
64,51,45,58,68,52,61,57,55,62,65,68,74,80,62,80,45,78,74,64,38,60,58,59,62,52,62,55,65,60
64,35,34,65,49,30,27,32,31,45,49,60,57,46,56,39,35,82,61,81,31,67,61,31,27,31,52,65,63,60
64,45,66,62,52,59,64,54,42,39,64,68,73,74,56,70,71,74,73,68,52,63,15,65,44,58,58,42,21,15
64,58,61,43,57,46,64,56,55,48,62,72,78,66,58,58,63,74,73,72,57,53,57,61,60,54,64,56,64,62
64,51,65,66,53,55,60,49,44,47,61,72,69,68,64,63,65,73,66,68,60,58,15,66,45,56,61,18,18,10
64,29,27,63,55,38,40,36,20,51,44,55,55,50,52,56,46,70,65,69,27,62,66,32,39,42,46,59,72,67
64,22,24,63,57,28,39,33,28,49,49,54,52,38,59,39,33,66,79,82,21,65,61,33,39,39,58,62,64,62
64,62,61,30,56,46,63,68,65,50,62,86,85,85,53,74,62,39,66,62,53,40,19,58,60,61,60,32,30,25
64,53,46,54,67,42,65,49,41,62,66,69,67,71,65,71,52,49,71,61,58,71,62,59,62,44,65,59,64,56
64,56,61,49,65,41,64,61,45,62,63,74,70,76,63,89,65,59,63,49,59,58,40,62,64,47,62,45,37,48
64,64,32,67,59,27,56,43,28,61,57,62,53,53,63,55,28,67,67,70,24,57,62,45,45,33,50,65,64,66
64,59,52,55,69,51,61,60,57,64,72,60,69,58,62,54,55,58,69,74,55,58,56,61,63,46,60,55,61,52
64,58,37,67,59,40,54,50,44,56,60,53,58,54,63,57,58,60,64,77,43,79,65,52,41,42,59,63,66,62
64,33,21,62,63,21,59,42,31,59,61,57,54,51,55,52,48,86,74,78,24,58,59,26,42,36,57,60,65,64
64,27,25,70,61,22,53,24,27,57,56,61,65,50,59,37,41,83,65,79,26,53,60,23,34,35,59,61,62,61
64,62,59,61,65,50,66,48,36,57,65,81,76,79,63,75,63,53,68,66,56,63,45,65,62,58,63,45,14,17
64,64,56,41,66,43,63,67,58,65,65,70,71,72,62,57,61,56,73,53,59,56,57,60,64,54,58,53,59,54
64,58,61,42,64,56,63,63,68,63,64,69,66,70,61,74,68,52,79,69,63,54,59,60,64,55,63,58,61,59
64,62,64,65,48,54,61,50,21,58,64,91,89,80,59,70,63,68,63,58,45,48,19,64,41,56,56,19,16,16
64,52,35,60,61,33,62,32,38,55,60,55,55,55,66,62,29,64,58,71,27,61,60,50,42,41,60,65,68,67
64,62,47,54,62,45,63,49,47,64,68,72,72,62,62,65,71,68,65,70,65,67,59,58,55,45,46,58,61,58
64,60,35,54,57,24,49,51,29,43,57,71,80,70,60,81,36,59,71,56,26,47,62,44,39,37,45,58,61,57
64,64,33,53,62,40,66,63,40,57,65,65,69,59,62,57,51,55,64,72,45,51,60,48,60,45,52,60,61,60
64,57,66,63,61,53,62,52,42,53,63,65,66,64,62,63,63,72,66,66,55,47,26,66,54,48,64,37,28,33
64,58,59,42,65,52,65,57,54,61,65,78,74,85,58,85,62,76,72,54,60,62,55,63,62,48,64,52,52,47
64,49,55,55,68,40,66,60,60,62,68,56,55,70,63,69,62,53,55,61,61,42,55,61,65,48,60,51,58,48
64,52,56,48,58,40,74,48,33,46,68,86,85,86,55,78,55,58,57,43,47,55,23,55,53,51,57,28,27,24
64,57,67,63,48,52,64,50,49,55,57,79,74,67,58,65,71,80,65,80,64,76,16,61,63,62,53,19,22,21
64,57,59,56,57,64,66,53,35,42,64,85,83,79,57,84,65,68,73,61,54,33,17,58,59,57,60,51,25,15
64,57,65,36,63,62,64,56,46,51,65,88,81,81,55,80,69,44,57,66,63,63,54,60,54,55,56,28,47,28
64,39,55,43,70,39,64,48,52,66,64,69,73,62,55,72,59,64,64,49,62,56,45,67,67,44,60,50,65,61
64,33,18,67,44,25,33,26,27,33,48,50,52,34,66,34,42,53,66,86,23,52,61,28,26,30,44,64,70,65
64,44,70,59,55,64,65,59,55,36,65,76,74,69,51,73,68,69,66,64,64,34,14,59,48,62,52,15,19,16
64,54,60,46,69,40,60,57,47,62,65,61,45,77,60,86,59,65,84,70,65,56,62,62,66,44,58,52,59,53
64,52,62,63,55,64,57,49,57,47,60,64,74,63,63,57,66,81,75,86,61,51,17,63,41,48,64,23,18,20
64,49,55,44,61,39,68,49,37,56,66,90,90,83,56,82,56,57,54,60,40,63,21,62,57,49,65,32,36,47
64,36,28,59,54,31,46,36,32,51,55,51,60,48,55,47,45,60,61,76,31,63,62,26,37,37,51,64,68,66
64,53,35,63,61,39,52,55,55,55,59,61,62,38,62,45,62,48,65,83,37,54,64,50,53,45,57,66,64,59
64,46,67,65,59,59,60,41,45,48,60,77,77,66,56,72,69,65,56,57,62,32,11,60,54,65,58,14,13,17
64,63,32,53,62,40,31,42,37,50,60,70,70,70,60,43,36,51,60,63,35,52,63,28,40,40,58,60,62,60
64,32,44,64,60,32,41,51,56,52,54,53,54,56,59,53,58,70,67,75,45,70,64,29,29,55,62,59,65,61
64,41,65,62,59,55,70,52,43,50,64,67,68,68,62,54,59,71,67,68,54,53,32,69,50,64,65,38,11,17
64,48,61,50,68,39,60,55,37,64,63,72,75,75,64,73,66,62,74,63,60,66,61,63,62,40,62,60,63,60
64,52,44,64,68,29,45,37,30,56,57,64,65,57,55,65,66,79,65,70,49,74,56,43,46,42,54,66,64,63
64,62,62,54,65,62,66,65,66,62,68,46,41,54,64,67,67,33,32,71,66,74,46,63,67,64,67,29,36,33
64,60,61,64,58,56,59,63,39,49,58,84,76,71,69,60,66,70,66,71,56,76,39,64,52,64,60,43,41,43
64,56,47,52,53,42,58,51,53,53,57,80,84,81,60,75,50,51,84,70,42,43,58,59,63,50,61,59,58,57
64,53,68,68,52,59,70,51,66,37,53,73,73,73,60,62,60,60,70,60,66,36,15,65,60,68,61,18,20,19
64,59,62,55,56,52,65,63,59,52,64,82,85,77,57,69,75,80,63,69,68,39,28,65,54,52,58,30,24,22
64,48,61,75,57,51,52,47,44,52,62,73,74,68,66,68,65,74,84,78,48,81,65,65,37,43,62,55,62,61
64,62,62,48,63,60,68,62,52,58,70,60,55,63,60,65,65,41,32,32,64,39,18,62,65,58,54,40,32,34
64,55,56,54,63,48,61,54,62,63,62,69,64,71,57,65,57,65,70,65,57,68,65,57,63,55,57,58,60,61
64,59,60,61,63,51,60,55,53,63,64,79,78,79,62,73,63,78,76,67,61,50,58,61,62,59,63,55,57,54
64,55,62,47,64,62,67,56,63,55,70,69,68,83,54,76,68,65,62,67,62,71,24,67,59,44,58,23,28,28
64,30,22,64,31,31,31,26,27,30,54,72,80,60,60,61,33,82,64,76,20,54,63,27,34,37,59,59,70,68
64,56,48,32,68,50,66,61,63,66,71,75,66,85,58,86,56,68,56,44,61,66,65,48,67,46,62,53,59,51
64,53,39,59,60,36,58,55,42,55,58,69,79,61,63,59,49,66,70,75,43,71,61,51,58,40,66,60,63,59
64,59,68,47,58,46,67,54,45,54,66,69,70,56,61,60,67,46,59,58,48,36,23,63,51,60,54,27,34,33
64,44,64,39,58,53,74,57,49,47,72,79,72,91,55,91,61,49,31,31,53,39,24,53,62,53,67,39,28,36
64,55,61,45,58,52,70,53,63,43,68,83,81,80,54,74,66,45,50,53,58,54,22,55,56,58,58,28,26,37
64,28,25,60,52,23,41,33,29,42,50,54,53,42,60,60,40,82,75,79,24,67,62,31,38,35,54,64,65,63
64,48,57,39,66,48,66,50,66,60,66,68,67,71,58,57,65,44,58,48,66,29,22,62,64,61,55,34,13,17
64,64,70,44,57,56,74,53,51,52,72,75,57,70,53,80,65,53,43,34,56,40,29,57,55,55,60,31,39,34
64,62,40,57,55,29,63,50,43,35,60,73,76,57,59,64,37,63,66,58,34,62,61,50,52,47,51,57,63,62
64,50,47,50,67,37,66,46,47,66,67,74,72,64,63,65,63,59,67,62,55,60,62,49,65,52,63,58,59,55
64,62,47,49,64,42,62,62,59,66,62,68,67,82,60,79,61,85,90,56,60,70,58,54,62,52,63,59,61,57
64,55,34,59,61,38,55,41,40,56,61,67,66,60,59,49,55,72,68,73,41,61,66,59,59,49,64,63,63,61
64,23,22,66,49,21,42,32,20,43,47,53,56,49,60,62,39,74,60,77,21,61,63,30,36,37,52,65,65,63
64,55,58,55,66,55,68,57,62,57,63,67,67,66,65,75,60,67,70,66,55,55,68,61,68,66,48,55,64,61
64,60,44,54,63,47,58,51,47,58,62,76,73,81,62,77,52,57,70,58,40,67,59,57,57,49,47,56,60,61
64,45,58,51,66,33,68,45,55,65,64,67,67,55,62,59,43,58,72,59,45,55,65,65,64,58,46,62,65,62
64,61,44,60,62,21,54,45,50,56,61,66,62,64,61,56,59,85,81,79,54,57,63,55,55,45,57,62,63,63
64,51,30,59,55,29,54,37,37,48,54,70,74,54,59,64,51,82,74,75,23,58,63,41,48,46,53,65,65,62
64,48,47,48,67,38,58,49,42,64,66,63,66,69,63,67,53,63,76,68,48,58,66,58,64,39,62,58,59,58
64,38,66,61,59,61,61,41,44,43,63,69,68,67,60,64,66,71,73,73,61,27,43,63,64,65,57,20,20,19
64,60,42,31,71,65,72,57,65,72,72,81,80,81,60,86,48,34,48,43,45,27,50,48,62,53,65,50,65,65
64,37,43,58,54,50,45,45,44,76,58,46,58,46,51,62,63,73,64,75,46,57,58,30,68,49,57,63,73,61
64,59,63,54,61,63,71,58,48,46,67,79,80,74,54,71,70,51,49,58,60,39,21,60,58,64,55,19,18,20
64,47,29,66,61,35,40,33,26,55,55,70,70,72,60,65,58,67,70,72,44,63,65,35,34,34,59,63,63,62
64,25,33,64,55,27,32,26,27,51,42,34,34,31,60,33,43,77,71,86,27,72,62,28,33,34,61,63,64,62
64,53,44,56,70,41,66,62,47,69,69,64,66,63,58,65,57,66,67,64,45,59,49,61,66,48,57,54,62,55
64,61,58,57,67,52,58,57,58,64,62,53,55,64,63,71,61,74,75,74,61,61,64,56,64,65,65,62,64,63
64,41,51,73,58,33,56,41,40,54,55,61,43,56,60,74,61,76,81,80,52,72,66,48,53,46,60,63,64,63
64,59,58,50,58,56,63,60,58,51,63,81,84,82,63,86,69,65,69,63,58,59,40,61,56,53,59,43,37,32
64,60,33,57,63,28,54,40,35,59,59,70,70,63,62,74,38,59,60,56,40,51,63,46,43,37,60,62,61,57
64,61,46,48,63,55,59,65,64,60,60,63,66,69,68,72,65,78,70,60,56,57,58,59,60,47,62,63,62,63
64,51,58,56,66,52,65,60,61,64,64,79,81,79,61,75,65,55,82,47,60,66,59,60,64,40,63,58,59,57
64,55,55,61,68,57,65,55,49,63,66,63,69,72,63,69,61,82,70,71,62,72,61,58,64,50,65,60,63,56
64,64,57,40,65,52,59,63,64,66,68,70,71,86,61,91,68,57,71,34,66,45,53,57,64,66,60,57,61,58
64,53,33,62,64,35,47,44,38,58,53,64,70,72,62,66,23,64,74,69,33,64,63,33,29,33,62,63,64,65
64,61,30,56,64,56,56,61,34,59,53,72,77,64,59,68,56,62,74,69,51,58,54,61,52,32,59,56,62,59
64,45,38,61,61,34,51,32,28,54,58,64,67,66,58,60,54,60,64,78,35,65,62,42,40,34,55,63,63,63
64,44,43,53,65,36,54,45,51,64,65,64,66,66,66,64,56,82,70,67,52,63,64,42,57,37,68,61,60,56
64,60,58,55,61,54,66,51,57,54,64,78,72,73,63,79,68,72,66,65,57,35,30,61,57,54,57,21,27,23
64,58,52,52,71,47,62,55,48,61,65,71,77,74,65,77,55,63,71,58,46,63,58,58,65,48,62,53,67,62
64,57,64,63,60,60,61,59,42,52,61,71,73,67,61,68,69,73,68,74,55,76,24,65,66,65,58,40,36,22
64,44,25,68,57,28,48,39,31,48,56,50,61,52,62,56,47,74,64,74,30,63,62,29,48,39,59,59,65,62
64,55,28,65,61,36,51,45,31,57,58,73,58,58,61,61,61,80,56,68,30,68,64,35,34,43,58,59,66,62
64,56,63,52,54,59,66,39,43,44,64,81,81,81,61,91,58,62,62,34,62,37,19,60,67,68,57,59,21,17
64,62,52,56,58,57,60,53,65,54,58,71,74,81,57,74,68,89,83,69,58,65,57,57,55,54,58,58,59,58
64,51,53,40,56,43,67,53,40,53,65,80,82,60,62,70,56,49,55,49,48,50,45,66,58,52,61,53,50,46
64,65,44,50,64,52,61,67,67,59,62,66,59,58,62,64,72,58,77,76,56,66,61,58,62,46,64,60,61,60
64,35,18,62,55,18,39,31,24,51,53,49,39,50,58,44,35,82,71,90,22,64,61,22,44,37,55,62,64,62
64,59,65,41,60,49,64,52,53,51,65,77,75,81,57,73,59,32,44,51,55,43,20,66,57,51,56,28,22,21
64,64,56,64,65,56,62,54,48,63,66,66,63,62,64,66,60,77,86,82,53,43,59,55,63,53,64,46,56,45
64,33,28,55,61,36,41,41,32,51,62,71,73,58,60,77,48,78,68,73,46,62,64,42,40,45,62,66,65,61
64,59,57,31,65,48,68,60,60,61,67,67,63,72,57,76,67,33,61,58,68,58,32,60,67,64,56,28,33,25
64,53,64,56,59,52,62,50,45,44,64,82,81,87,57,86,60,57,64,60,62,31,19,61,60,58,65,17,18,15
64,62,61,48,59,56,65,63,54,56,65,77,77,73,63,68,66,64,67,72,63,63,41,61,55,62,65,30,40,37
64,35,47,66,66,60,31,39,27,65,53,67,71,57,63,68,59,74,78,79,24,66,59,36,46,38,65,60,63,62
64,54,65,53,64,50,70,48,42,46,65,80,82,72,66,70,57,73,65,63,62,41,18,63,56,56,51,22,22,21
64,34,33,61,62,32,53,34,31,50,52,54,62,48,58,52,50,65,70,75,30,72,61,25,27,50,52,62,64,62
64,54,57,42,68,45,62,63,53,71,65,57,67,62,61,52,60,48,52,64,63,48,28,62,65,54,60,48,54,43
64,61,54,48,68,52,63,64,62,63,66,69,54,74,60,75,64,67,71,62,59,61,61,54,62,52,63,59,65,55
64,66,60,52,63,48,61,75,73,66,62,69,70,68,60,67,72,59,62,56,69,41,31,64,60,60,53,36,30,29
64,63,63,45,67,41,65,64,39,60,65,67,67,62,63,74,70,72,80,66,60,45,57,63,66,65,63,54,57,56
64,42,68,75,47,43,65,42,37,34,66,65,69,64,55,66,64,64,50,69,61,45,26,58,54,61,60,41,26,23
64,54,40,63,59,39,52,37,50,56,57,50,45,61,58,47,57,80,72,83,52,65,63,46,45,56,58,61,64,62
64,62,54,54,62,49,61,45,36,58,64,67,62,72,56,62,62,73,70,64,52,62,59,52,57,41,65,62,62,61
64,33,63,49,71,31,66,33,39,65,66,75,65,74,66,86,47,61,64,42,59,49,60,59,60,39,60,43,65,48
64,26,35,68,44,29,26,24,35,53,37,29,30,26,58,32,38,68,30,83,21,77,65,26,33,43,53,67,63,62
64,66,52,60,64,59,67,67,45,61,63,71,69,68,63,55,60,54,59,60,58,64,56,63,58,36,50,60,60,59
64,60,54,57,59,52,63,44,53,52,61,85,90,83,59,80,56,69,86,71,57,71,47,58,59,57,55,49,51,53
64,63,61,44,66,68,67,59,58,64,67,68,67,65,63,73,69,43,73,56,59,51,57,63,60,66,63,59,66,59
64,47,32,62,64,32,59,32,27,56,61,69,69,68,60,59,42,67,72,68,28,70,62,46,56,38,55,61,65,63
64,63,44,52,53,59,55,44,46,55,58,70,70,70,55,70,49,60,73,61,42,63,62,45,40,51,47,54,63,66
64,54,35,70,64,29,56,36,42,60,63,72,64,82,54,65,48,84,84,72,34,60,63,35,55,44,51,58,66,60
64,41,41,62,53,21,40,32,33,42,43,55,63,61,62,60,39,83,71,78,35,63,63,52,51,42,58,64,64,63
64,60,64,56,59,56,67,53,40,44,64,80,81,76,62,72,63,63,61,66,58,46,39,61,58,50,56,40,43,37
64,64,63,33,64,60,65,60,41,61,64,64,67,65,65,70,65,33,45,50,65,32,16,63,66,56,61,25,22,23
64,68,39,55,62,25,68,51,31,60,62,72,71,73,65,70,52,60,67,55,45,69,61,64,57,32,57,51,58,60
64,36,34,64,60,40,35,33,34,61,51,32,33,64,58,37,37,73,64,79,39,74,62,30,42,42,55,63,64,59
64,59,43,55,63,49,57,42,55,58,62,54,57,59,60,66,58,56,87,75,58,72,61,56,54,52,61,63,61,60
64,26,40,65,55,21,46,51,20,53,49,39,36,34,51,35,51,75,67,85,27,78,61,23,41,39,56,62,63,63
64,43,63,67,58,59,60,53,44,51,62,54,62,63,60,58,67,70,70,81,57,55,27,67,55,64,62,30,37,28
64,35,30,63,58,30,42,30,30,50,45,63,66,61,59,47,58,74,70,77,38,62,64,39,37,41,44,63,65,62
64,60,61,42,58,56,69,63,58,48,65,80,79,81,48,84,62,44,47,48,61,39,21,57,58,61,67,22,22,21
64,46,67,55,61,58,64,61,43,50,65,77,75,76,59,72,67,61,65,64,58,35,30,63,56,55,67,28,25,26
64,63,35,55,64,42,61,53,48,62,63,75,77,74,61,80,63,56,66,47,40,68,60,59,57,45,58,56,58,59
64,61,47,41,62,45,66,63,55,55,65,83,80,84,58,79,57,66,63,50,49,48,35,60,57,44,58,34,42,39
64,35,25,63,63,32,38,36,34,59,28,53,67,43,61,47,56,65,67,79,27,75,63,34,34,38,59,63,63,60
64,35,31,72,55,46,37,36,27,62,55,30,38,30,58,30,47,83,65,90,35,71,60,35,49,30,63,60,61,50
64,40,23,60,66,27,46,22,28,53,60,57,67,55,59,55,35,65,62,63,18,66,64,40,47,39,45,69,65,62
64,63,56,46,59,47,64,53,43,55,62,84,83,83,59,90,61,70,61,46,59,51,24,59,59,53,55,37,40,16
64,60,56,55,60,51,61,55,56,55,61,78,78,68,62,46,63,62,74,66,57,72,57,61,60,55,64,52,54,52
64,50,51,67,62,60,54,55,56,57,63,64,63,60,61,71,68,80,71,80,56,66,60,66,63,55,68,55,63,58
64,57,61,51,61,47,64,59,62,60,62,72,71,80,60,81,67,62,70,61,62,45,30,62,66,52,55,34,40,47
64,36,52,60,62,36,50,39,31,62,54,63,55,65,63,64,54,80,72,78,39,63,62,51,57,37,55,63,66,61
64,23,24,59,56,23,26,29,27,38,66,54,62,56,62,55,39,64,62,70,18,69,60,21,28,36,48,65,65,62
64,61,24,49,60,20,54,54,25,58,52,79,83,70,51,74,68,64,83,69,35,59,56,41,42,31,49,54,61,60
64,44,65,69,62,64,60,60,58,48,64,67,70,70,50,66,72,80,63,67,66,68,46,63,61,72,59,40,49,46
64,36,31,65,50,32,32,30,27,39,50,39,40,46,58,74,51,64,53,75,37,70,65,25,34,45,64,65,66,64
64,67,57,40,66,55,66,81,71,49,67,83,69,80,57,77,66,69,67,64,60,41,27,58,63,64,57,30,25,26
64,65,56,53,61,41,62,70,64,58,61,68,66,75,62,81,64,58,72,64,62,57,54,63,64,65,61,62,54,50
64,39,67,65,52,63,61,59,39,40,63,54,69,58,62,66,62,65,63,70,61,29,15,66,55,68,49,17,13,15
64,59,29,61,61,31,59,57,49,58,60,62,67,58,64,59,64,73,70,81,56,70,64,49,54,50,62,56,61,63
64,39,20,64,58,27,39,27,23,54,42,65,64,57,59,48,37,67,70,74,20,59,63,26,28,37,46,63,67,65
64,58,63,35,60,42,65,48,36,58,66,72,73,76,56,70,63,47,50,55,54,34,20,63,60,45,50,16,36,24
64,50,43,55,65,43,59,48,46,62,63,61,60,66,58,69,71,64,73,72,62,77,59,44,50,53,46,59,64,64
64,61,32,50,62,30,58,43,60,58,51,72,72,66,59,70,26,64,71,62,50,57,62,49,37,34,55,60,62,60
64,57,46,58,71,49,58,61,48,66,66,54,55,56,63,70,62,57,71,78,61,61,66,51,56,46,64,67,61,58
64,54,59,34,58,45,67,41,32,54,65,87,81,81,55,80,56,72,65,49,49,51,17,64,52,50,45,36,31,37
64,60,44,58,60,33,57,49,56,57,60,69,67,68,57,62,39,61,81,68,38,47,60,43,36,43,48,60,61,60
64,62,58,53,63,47,70,55,40,49,69,72,74,66,58,65,59,54,53,63,52,54,55,58,56,49,54,53,56,54
64,55,30,62,60,32,57,36,34,55,61,68,70,63,62,58,46,72,54,72,39,62,62,53,52,42,58,63,64,64
64,48,28,61,62,29,28,35,24,50,53,65,68,53,59,52,39,72,70,73,24,66,60,47,33,31,46,63,66,64
64,61,61,45,57,59,71,63,67,49,67,76,81,80,57,80,69,61,60,47,67,68,29,59,53,49,51,27,57,54
64,61,52,51,62,35,62,50,38,54,60,75,72,71,60,74,55,87,72,73,52,61,58,53,57,39,58,60,61,59
64,63,61,42,64,45,67,60,58,56,66,78,75,76,54,67,56,59,51,60,60,34,20,56,53,67,59,16,18,16
64,27,30,65,58,23,45,22,25,50,52,48,50,56,61,58,40,80,51,80,21,67,60,26,30,34,50,62,64,62
64,63,46,60,62,56,60,60,46,60,60,65,69,66,60,68,56,71,64,67,51,62,60,61,45,45,65,61,64,62
64,59,58,33,59,45,72,55,34,55,71,87,83,89,63,92,58,55,69,57,43,60,53,53,61,41,63,50,53,52
64,69,33,50,58,27,65,61,54,55,67,77,79,75,55,66,66,61,73,65,43,64,56,57,60,42,60,56,59,57
64,51,66,62,63,52,67,36,50,39,68,73,73,68,65,80,59,71,70,60,48,34,17,61,50,68,56,13,18,20
64,62,64,64,65,59,64,66,57,65,64,65,60,75,61,68,65,70,72,72,60,66,54,66,65,49,68,50,55,53
64,53,55,42,54,44,72,42,36,46,67,90,87,85,48,82,52,38,70,47,36,48,16,58,48,57,62,30,25,29
64,54,40,58,65,38,59,48,44,59,57,69,73,69,60,65,62,75,69,78,43,69,62,55,49,45,68,63,62,60
64,58,23,54,58,20,59,55,17,56,53,75,79,57,59,57,44,83,74,74,28,64,65,46,55,31,47,64,63,61
64,49,29,70,59,31,45,29,27,42,54,65,75,51,63,42,44,47,73,77,21,58,62,27,29,41,46,64,63,60
64,56,58,53,58,47,63,64,50,51,58,90,91,91,57,90,57,82,70,62,62,48,33,58,55,53,58,26,29,24
64,64,38,55,65,59,65,62,33,61,66,65,64,65,63,62,58,41,62,36,48,54,59,55,58,49,52,60,62,59
64,61,45,52,61,46,56,55,54,59,58,70,79,69,57,66,62,72,67,72,51,55,62,58,55,53,57,60,61,62
64,43,33,69,56,46,46,55,37,46,58,55,46,53,48,66,53,62,54,71,31,68,60,50,47,32,50,67,68,65
64,67,52,54,63,52,58,53,49,61,63,34,42,61,58,60,70,67,63,80,61,60,64,50,64,55,55,62,65,60
64,54,30,67,53,27,47,66,40,52,45,54,62,54,59,48,70,82,72,77,63,71,63,43,39,39,52,60,63,64
64,25,18,66,58,29,44,28,28,52,60,64,66,57,61,58,40,80,74,80,24,58,58,20,27,32,59,60,66,60
64,48,50,40,70,57,64,61,63,66,65,55,63,67,62,68,69,51,70,69,70,48,61,62,63,61,62,46,50,52
64,36,20,61,62,28,58,24,21,64,62,57,73,60,56,56,35,71,72,74,21,75,60,22,52,32,54,58,63,61
64,58,58,42,63,53,66,51,58,56,64,77,76,72,56,80,61,60,67,62,59,49,29,64,56,60,64,19,26,23
64,57,58,40,56,50,72,53,46,45,68,84,86,80,58,76,63,40,77,62,44,39,21,53,41,56,55,22,24,32
64,30,23,55,62,30,38,28,26,64,43,65,66,39,53,54,35,60,66,82,22,72,65,30,27,30,55,62,66,64
64,58,29,55,59,22,45,39,35,47,58,80,73,61,55,55,23,71,65,59,26,53,60,55,40,46,61,49,67,65
64,63,58,39,65,46,66,67,66,62,64,73,78,81,60,82,56,54,61,47,58,44,30,56,62,45,56,38,31,34
64,58,33,68,59,33,61,51,37,56,59,69,70,63,59,64,30,74,67,72,28,62,63,51,36,41,45,61,62,67
64,23,24,57,55,20,21,23,25,31,54,63,56,41,53,35,33,70,68,85,17,59,62,25,31,35,54,65,65,63
64,59,72,75,55,59,53,36,43,38,58,53,67,52,52,37,74,70,61,84,54,44,20,59,55,66,47,22,27,24
64,40,65,65,58,58,56,58,40,53,62,50,54,45,62,66,67,84,68,90,58,85,23,66,56,56,62,22,26,25
64,55,39,64,65,35,52,37,39,61,56,38,33,68,62,53,54,37,76,81,46,70,65,48,52,63,56,63,65,62
64,67,58,57,65,57,64,62,64,63,65,72,71,72,61,66,66,64,63,62,59,52,41,64,53,70,59,31,42,39
64,55,62,57,66,56,68,58,56,64,66,71,71,68,59,54,74,53,68,72,71,58,58,63,65,60,63,59,58,44
64,64,62,52,65,48,64,62,67,63,65,69,67,79,63,76,66,78,74,54,65,55,57,62,64,58,62,58,50,48
64,60,28,54,60,30,57,42,32,56,63,67,68,58,61,53,29,62,73,67,25,54,61,55,45,38,54,62,60,57
64,59,57,47,65,56,60,59,63,64,62,67,67,73,62,78,65,68,80,67,61,74,60,59,64,64,64,58,62,59
64,59,65,32,60,52,69,59,50,57,65,77,76,75,46,74,54,67,61,57,56,39,29,62,59,51,59,32,27,29
64,43,46,53,67,42,63,40,41,68,65,43,50,62,63,54,63,53,65,78,58,67,62,54,63,46,52,61,62,60
64,55,29,60,61,22,55,42,30,52,58,75,70,72,59,66,51,86,74,73,34,65,60,45,44,36,52,63,63,62
64,48,57,70,57,66,66,58,40,48,60,70,73,66,66,51,68,74,67,58,59,42,13,64,56,66,59,45,23,20
64,48,46,61,65,45,51,40,43,64,57,61,70,59,58,56,62,73,67,80,58,44,62,56,57,49,56,64,67,60
64,50,33,67,62,27,52,32,25,45,64,65,62,58,65,63,31,81,65,71,29,50,61,35,40,33,52,62,65,62
64,57,59,55,66,69,62,58,54,65,65,74,69,73,60,71,64,71,75,61,67,53,61,61,63,50,67,62,62,59
64,62,38,65,58,36,54,39,42,35,58,63,54,67,59,59,35,79,65,74,34,72,64,58,52,50,55,62,64,63
64,64,40,51,62,42,65,56,46,53,64,70,64,65,57,86,53,60,64,57,44,59,56,58,43,40,51,62,66,63
64,45,66,65,57,60,64,61,62,47,64,69,69,65,58,72,61,73,78,70,63,70,20,62,53,62,66,25,34,27
64,40,70,69,48,60,61,55,59,33,68,65,61,60,55,55,69,70,65,70,68,33,22,58,55,71,60,20,18,17
64,60,65,53,60,58,62,54,42,49,61,85,81,71,62,69,63,75,63,64,56,54,27,66,53,65,61,28,30,28
64,25,20,66,61,21,24,31,21,55,54,62,64,48,60,72,41,68,64,60,33,62,63,25,27,37,56,65,68,62
64,62,48,53,63,46,63,59,44,57,63,74,72,69,61,73,58,69,66,58,50,61,58,56,56,47,60,57,61,59
64,45,62,65,54,58,56,42,57,45,57,67,73,63,58,55,76,89,77,87,52,80,22,62,41,57,65,36,26,22
64,43,39,68,64,24,29,38,47,58,61,54,54,41,55,58,49,70,54,67,50,60,58,30,33,38,50,65,67,62
64,51,54,48,61,39,59,64,63,63,60,57,62,62,69,59,60,58,85,72,59,72,66,64,67,59,67,65,59,53
64,56,60,37,58,36,75,40,55,55,62,78,78,76,51,77,53,41,62,50,55,31,15,62,50,47,45,20,28,21
64,64,62,37,64,41,66,59,57,43,63,77,73,63,63,58,42,54,34,64,57,40,22,62,63,60,47,19,23,21
